,baseMean,log2FoldChange,lfcSE,pvalue,padj
KIAA2012,33.91676215,-0.011050314,0.063462459,0.427602028,NA
KIF26A,10.9025034,-0.000755978,0.063208226,0.923429831,NA
KIF28P,13.98510743,-0.010994304,0.064360768,0.260633153,NA
KIF5A,12.44331566,-6.78E-05,0.063234182,0.991035466,NA
KIF6,22.5114005,0.003180792,0.063081582,0.740473128,NA
KIF7,18.3548576,0.004083092,0.06318299,0.668371933,NA
KIR3DX1,22.46451636,0.008069438,0.063593092,0.439000381,NA
KIRREL3,10.3683791,0.003417606,0.063409673,0.650770986,NA
KIT,22.1193508,0.007962477,0.063893987,0.342922888,NA
KL,13.50353022,-0.006428346,0.063491956,0.49457627,NA
KLB,7.895063615,0.012911528,0.065240667,0.086002098,NA
KLC3,14.45377269,0.002798904,0.06318668,0.753437851,NA
KLF1,12.76251873,-0.015457933,0.065906906,0.081578528,NA
KLF2,40.78006592,-0.005912747,0.063071521,0.59866661,NA
KLF2P1,39.19218385,-0.009016411,0.063214977,0.492181461,NA
KLF2P4,37.7854962,0.004593117,0.062067314,0.760691178,NA
KLF5,24.44261842,-0.018173248,0.066664116,0.090201978,NA
KLHL12P1,12.94927573,0.001600769,0.063030697,0.867624653,NA
KLHL23,23.87839594,0.017748537,0.06676201,0.054550782,NA
KLHL29,23.84161537,0.003795983,0.062760775,0.747326954,NA
KLHL33,32.83228972,0.012295961,0.06429083,0.306833026,NA
KLHL35,44.76465594,-0.000939558,0.061753316,0.943935567,NA
KLHL38,54.88457184,-0.351067826,0.391186786,0.005884541,NA
KLHL41,27.64767448,-0.017451182,0.066180943,0.130875385,NA
KLK1,30.37584627,0.019134558,0.066584976,0.138790504,NA
KLK11,10.19062028,0.004473676,0.063424386,0.584908924,NA
KLK2,9.908284476,-0.005042401,0.063419357,0.558105259,NA
KLKB1,17.24577817,0.002124004,0.063213331,0.800752572,NA
KLLN,24.78180333,-0.015749907,0.065159233,0.23093793,NA
KLRA1P,16.60215043,-0.002515627,0.062919447,0.810034112,NA
KLRC1,10.55407266,0.006265954,0.063578204,0.471434365,NA
KLRK1,9.70820264,0.00932757,0.064210113,0.25370281,NA
KNDC1,29.8417851,0.003169536,0.062759282,0.783205156,NA
KNOP1P3,10.37733707,-0.011840613,0.06474252,0.17877187,NA
KREMEN2,56.39623144,0.012079683,0.062510546,0.502188294,NA
KRT18P5,7.753431791,0.008158963,0.064136366,0.234242216,NA
KRT78,8.259999741,0.007819308,0.06413476,0.197326358,NA
KRT8P33,10.35051935,-0.008786147,0.064049804,0.298759216,NA
KRT8P39,8.441183699,0.002446368,0.063354367,0.743252983,NA
KRT8P45,11.5376695,0.010582695,0.064533409,0.18610728,NA
KRT8P46,26.47297057,-0.004706758,0.062687317,0.704674218,NA
KRTAP5-9,8.624801498,-0.003306849,0.063423443,0.652786594,NA
KRTCAP3,24.54796836,-0.004815751,0.062890382,0.671890561,NA
KSR2,10.80418743,0.016046257,0.066169225,0.063470885,NA
KY,8.701116236,-0.01003785,0.064443972,0.186522971,NA
L1CAM,12.19166084,0.005509807,0.063536312,0.502989539,NA
L3MBTL4,46.04310894,-0.01498346,0.064133054,0.342000781,NA
LAG3,23.76215559,-0.006856383,0.063145728,0.55531603,NA
LAIR2,13.19710147,-0.005345552,0.063361782,0.563647405,NA
LAMA1,32.42903023,-0.00600686,0.062889987,0.62420771,NA
LAMA4,19.73299205,0.011827611,0.064394029,0.273893624,NA
LAMB2P1,18.36443399,-0.008725035,0.063654705,0.417808631,NA
LAMC2,25.41151744,-0.020116932,0.067095152,0.117438906,NA
LAMC3,7.169691908,-0.000880207,0.063370596,0.894451038,NA
LAMP3,53.63030345,0.020831921,0.06650117,0.19470674,NA
LAMP5,54.89134758,-0.012147569,0.063407787,0.428892605,NA
LANCL3,49.86056473,0.009337231,0.063147063,0.496926295,NA
LARP6,15.02959885,-0.002159272,0.063445831,0.732540443,NA
LASP1NB,48.90788627,0.004469276,0.06155745,0.789725674,NA
LAX1,17.5298776,-0.009282666,0.063874166,0.364258594,NA
LCA5,15.88431374,-0.005610609,0.063429612,0.535134178,NA
LCA5L,24.26208363,0.003355778,0.062967804,0.748016162,NA
LCN12,16.33987632,0.008021691,0.063682645,0.417919535,NA
LCN15,23.73405068,0.001747315,0.062700817,0.879665302,NA
LCNL1,51.58073883,-0.022080419,0.067603023,0.129943801,NA
LCTL,29.31862006,0.01161007,0.06466539,0.186077532,NA
LDB3,16.76378662,-0.00076795,0.063189442,0.92460708,NA
LDHAL6A,12.81309321,-0.003639606,0.063152244,0.69978297,NA
LDHAL6B,23.55125599,0.005957893,0.062848528,0.634240937,NA
LDOC1,22.92604763,-0.00269375,0.062952184,0.789412122,NA
LEAP2,15.3653785,0.009217524,0.063929908,0.349081065,NA
LECT2,8.764099703,-0.006053683,0.063668227,0.437761033,NA
LEF1,7.111824204,-0.00086603,0.063397096,0.901681399,NA
LEKR1,12.35702708,0.004585741,0.063407052,0.579856877,NA
LGALS14,7.835346827,-0.003337949,0.06344886,0.639698175,NA
LGALS9B,11.32955159,-0.002341055,0.06327534,0.769646641,NA
LGI4,9.662927589,-0.000777105,0.063305404,0.912978414,NA
LGMNP1,8.032121493,-0.011804365,0.06496338,0.097056123,NA
LGSN,14.17192084,0.005350419,0.063303925,0.581867171,NA
LHFPL6,18.01483036,0.007067166,0.06340362,0.503803129,NA
LHX4,56.69170237,-0.0052569,0.061424893,0.75983559,NA
LIAT1,45.64995301,0.005018009,0.062032173,0.742058342,NA
LILRA1,32.05391674,0.019203964,0.066096567,0.198152056,NA
LILRA4,57.725255,0.030510614,0.072206303,0.073081759,NA
LIMCH1,20.72502358,-0.002711446,0.06316209,0.758306367,NA
LIMS2,22.14324305,0.016363956,0.065630707,0.175006614,NA
LIMS4,20.34156543,-0.002042391,0.062619813,0.861603645,NA
LIN28A,14.38432566,0.007389713,0.063606119,0.446440127,NA
LINC00674,11.67426052,0.000958046,0.06308587,0.916817498,NA
LINC01145,20.44502076,0.011243186,0.064555498,0.210556062,NA
LINC01881,16.32887926,-0.004925053,0.063073624,0.643405747,NA
LINC02210-CRHR1,8.671798482,0.010660248,0.064658179,0.133580525,NA
LINGO1,20.6419037,0.019379739,0.06739101,0.049986442,NA
LIPE,45.1337117,-0.017253128,0.065403256,0.228343195,NA
LKAAEAR1,13.11404189,0.003280819,0.063131051,0.729601069,NA
LMCD1,30.81391908,-0.008899484,0.06338862,0.467493436,NA
LMNTD1,6.377179763,0.012788383,0.065340357,0.047344863,NA
LMOD3,19.71296727,0.00161964,0.062959184,0.871927475,NA
LMX1B,6.652454987,-0.001195329,0.063421406,0.850305347,NA
LNP1,26.4939961,0.005205541,0.063318102,0.584023483,NA
LONRF2,14.23595203,-0.002746526,0.063069899,0.775150652,NA
LOXL1,45.19782178,-0.016012643,0.064700948,0.290801743,NA
LOXL2,45.79799999,-0.019459179,0.066059059,0.203644727,NA
LOXL4,6.527394912,-0.00491359,0.063678622,0.44845958,NA
LPAR3,14.88655496,0.004273831,0.063082131,0.680353901,NA
LPO,9.101878464,0.005462288,0.063680575,0.44121282,NA
LRAT,17.94151013,0.011781332,0.064324233,0.290561461,NA
LRFN1,20.91700413,0.004762184,0.062942968,0.674675579,NA
LRGUK,36.20296869,-0.004586205,0.062145987,0.753074482,NA
LRP2,47.36682487,0.00551976,0.062232459,0.708285323,NA
LRP2BP,37.25312822,0.006210318,0.062700305,0.640509755,NA
LRP4,15.35698733,0.014766622,0.065651521,0.098256663,NA
LRRC1,30.13646139,-0.000688397,0.062384723,0.955630332,NA
LRRC10B,14.86150442,0.013690479,0.06518192,0.15287394,NA
LRRC17,9.304693294,-0.009887865,0.064553907,0.112875666,NA
LRRC18,17.4371282,-0.000378687,0.063006736,0.966347619,NA
LRRC19,16.85421921,0.004047785,0.063360484,0.623536822,NA
LRRC2,18.47483033,0.009211006,0.063791929,0.383773546,NA
LRRC20,30.93519303,-0.009100307,0.063066016,0.509017648,NA
LRRC24,15.86803901,-0.010002228,0.064319782,0.237499553,NA
LRRC34,42.55926865,-0.001733275,0.061878152,0.896874646,NA
LRRC37A15P,14.86718228,-0.003255871,0.063265274,0.701606627,NA
LRRC37A6P,33.32455748,0.002969061,0.06244862,0.818992999,NA
LRRC37BP1,47.09214807,0.004929184,0.061386187,0.776616045,NA
LRRC46,26.15513672,-0.017123553,0.066158475,0.11561665,NA
LRRC49,8.841185677,0.005739956,0.063780023,0.360498216,NA
LRRC4B,24.43528995,-0.002679647,0.062688103,0.817782449,NA
LRRC56,42.06245612,0.007295617,0.06203772,0.654940528,NA
LRRC63,35.96265367,0.005922647,0.06268983,0.65164105,NA
LRRC69,51.31955798,-0.012680538,0.063424361,0.416802164,NA
LRRC7,47.30597621,0.021655332,0.067672098,0.110608819,NA
LRRC74A,14.39184665,0.008721542,0.064137888,0.258284409,NA
LRRC74B,17.30400759,-0.00829462,0.063878785,0.349418232,NA
LRRC9,11.36166852,0.010116996,0.064415717,0.203238554,NA
LRRFIP1P1,24.6497312,0.00436775,0.062811983,0.713183191,NA
LRRIQ3,10.09521008,-0.004705955,0.063480403,0.549675065,NA
LRRN1,10.84365366,-0.006324866,0.063964674,0.234649286,NA
LRRN2,14.71818821,-0.002732296,0.063272552,0.737175305,NA
LRRN3,8.999355287,-0.004557863,0.063553499,0.523301418,NA
LRRN4,11.58612857,-0.003401471,0.063176592,0.709909608,NA
LRRTM2,11.53167737,0.001826328,0.063443074,0.771767925,NA
LRTOMT,14.04466661,-0.001816893,0.063244751,0.816591682,NA
LSAMP,20.26885383,-0.001442499,0.063396841,0.824754768,NA
LSMEM1,11.58441492,0.011201738,0.064623708,0.181933101,NA
LTB,54.54429521,-0.00415853,0.06153165,0.799672461,NA
LTBP1,8.780918896,-0.003423049,0.063530333,0.591334043,NA
LY6K,8.561307651,-0.006972316,0.063831481,0.359792349,NA
LY9,28.23848453,0.000233345,0.062863399,0.983501342,NA
LYG1,16.93087619,-0.008668243,0.063729503,0.400272376,NA
LYPD5,41.89576161,-0.012293933,0.063960046,0.355096408,NA
LYVE1,10.73040084,-0.003910438,0.063494727,0.581039615,NA
LZTS1,16.00184088,-0.00700665,0.063539147,0.469352287,NA
MAB21L4,8.942271948,0.008286054,0.064101475,0.259487733,NA
MACROD2,39.43018485,-0.015917131,0.065062606,0.244842212,NA
MADCAM1,41.40615852,-0.010897539,0.064108965,0.322023794,NA
MAGED4,11.58230498,0.005610597,0.063805123,0.35381021,NA
MAGED4B,15.6976619,-0.000419035,0.063255676,0.955015497,NA
MAK,36.61600641,-0.006929212,0.062624225,0.613898268,NA
MAMDC2,32.59332691,-0.015466485,0.065711409,0.12065481,NA
MAMSTR,13.46841813,0.002240475,0.063086492,0.810728938,NA
MANSC1,41.107898,-0.004583385,0.062875819,0.686178874,NA
MAP1B,34.57504485,-0.014142018,0.065004104,0.207447321,NA
MAP1LC3C,22.27926784,-0.011827858,0.064249262,0.308212653,NA
MAP3K15,13.33232392,0.002827212,0.06334026,0.718791066,NA
MAP3K7CL,29.87878936,0.010487615,0.063783979,0.384165071,NA
MAP4K1,23.66413956,-0.004659418,0.063391246,0.58162853,NA
MAP6D1,58.88754909,-0.022372792,0.06659197,0.209861734,NA
MAP9,17.40430653,0.003845454,0.063390867,0.628113784,NA
MAPK15,10.56318862,0.00738903,0.063852342,0.362836097,NA
MAPK8IP2,36.42196713,0.004800595,0.062354017,0.731837846,NA
MAPT,35.48188406,-0.013664414,0.064081167,0.343892378,NA
MARCKSL1P1,9.514413838,-0.004556631,0.063610936,0.496453746,NA
MARCKSL1P2,7.456329354,0.010135202,0.064558053,0.143026084,NA
MARK1,51.00386917,-0.006620254,0.061605866,0.700876039,NA
MARK2P17,9.652841245,-0.007414448,0.063901496,0.329653923,NA
MARK2P8,11.741664,0.003456948,0.063235891,0.69687046,NA
MARVELD2,27.10534744,-0.017882029,0.066079089,0.163178595,NA
MAS1,25.57938211,0.003541079,0.062543636,0.781456251,NA
MASP1,8.228320161,0.000875863,0.063346768,0.902402111,NA
MASP2,50.5935796,0.012914309,0.063211532,0.438511515,NA
MAST1,30.75388752,-0.021518598,0.06777547,0.095333348,NA
MATN1,10.74693076,0.004617663,0.063522905,0.538298763,NA
MATN2,22.94618599,0.00692078,0.063476618,0.487268169,NA
MBOAT2,17.34045398,0.008632061,0.064014789,0.307714209,NA
MCAM,28.603528,-0.007632401,0.063935536,0.318044886,NA
MCTP2,27.35254668,0.004797378,0.063191254,0.628796255,NA
MCTS2,22.72283346,0.011907841,0.064396957,0.278108814,NA
MDFI,14.33633281,-0.003035222,0.063229942,0.725120633,NA
MDGA1,18.48877968,0.007301881,0.063881661,0.3328428,NA
MDH1B,8.099136346,-0.00569722,0.063694127,0.425369834,NA
MECOM,9.532571321,0.003641356,0.06353298,0.58665283,NA
MED12L,40.27153324,-0.013098394,0.064338708,0.303652449,NA
MEFV,22.35108268,-0.00817144,0.063864948,0.354146896,NA
MEGF11,15.21394384,0.004570207,0.063402508,0.585477783,NA
MEIOC,41.83646312,-0.002979479,0.062451297,0.813811709,NA
MEIS1,26.48685429,-0.013321815,0.065074234,0.155751571,NA
MEIS2,49.73462104,0.035643246,0.076867889,0.030379053,NA
MEIS3P2,10.88330362,-0.009055163,0.064130368,0.276023093,NA
MEP1A,17.15343196,-0.006638939,0.063470279,0.49325981,NA
MEPE,36.40276293,0.005465321,0.062730774,0.668225076,NA
MESP1,17.28009699,-0.015116746,0.065417287,0.168327515,NA
METTL21EP,10.52346776,0.003522988,0.063313311,0.67483096,NA
METTL24,29.78231956,0.021089269,0.067148558,0.144186609,NA
MFAP2,12.89419717,-0.000509195,0.063241185,0.946915296,NA
MFAP3L,18.52558601,0.001922265,0.063308874,0.799872381,NA
MFAP4,42.01247928,-0.024366506,0.069099338,0.078981727,NA
MFAP5,32.37797126,0.016049497,0.065222594,0.228010312,NA
MFFP1,7.600968239,0.006327567,0.063815382,0.361972285,NA
MFSD13B,23.09502051,0.009810022,0.063828465,0.379019602,NA
MFSD2B,13.83831677,-0.004792449,0.063492159,0.542718993,NA
MFSD4A,28.85281589,0.007897445,0.063797892,0.376225472,NA
MFSD6L,10.51585665,-0.001525561,0.063301829,0.834803195,NA
MGAT3,36.66209591,-0.000705873,0.062497733,0.954358004,NA
MGAT4C,15.70780454,0.000225538,0.063221449,0.983972029,NA
MGP,12.33697541,-0.004104735,0.063481466,0.577013566,NA
MIA-RAB4B,7.267531598,-0.002393131,0.063550515,0.663087669,NA
MICE,18.27536934,-0.006407961,0.063140795,0.57233264,NA
MICU3,12.03382808,0.001675947,0.063360326,0.809400704,NA
MID1,53.02685086,0.036305274,0.075515506,0.074229574,NA
MINAR1,23.71115639,0.010404724,0.063821972,0.379443493,NA
MINDY4,18.60754145,0.013511893,0.064802852,0.23129283,NA
MIPEPP3,23.85866655,-0.002533568,0.062529229,0.832900224,NA
MISFA,17.40778801,-0.000750464,0.062826198,0.941759033,NA
MKRN2OS,21.1398107,-0.005895007,0.063133326,0.591941753,NA
MKRN3,11.43441179,0.008134983,0.064034112,0.28427807,NA
MLANA,34.44825572,-0.00497485,0.063096072,0.636196649,NA
MLIP,8.517775069,0.005365648,0.063758997,0.385347821,NA
MMP11,21.27429729,-0.017926186,0.066687418,0.074238607,NA
MMP17,11.9252237,0.008813632,0.063994343,0.3230636,NA
MMP21,12.52404917,-0.000212043,0.063241217,0.978648958,NA
MMP23B,13.83586343,-0.00268512,0.063226935,0.749456954,NA
MMP24,56.59281711,-0.031995996,0.072983721,0.075246836,NA
MN1,15.49531384,-0.003950483,0.063499656,0.568833059,NA
MOBP,10.57614171,-0.001483071,0.063257117,0.84911875,NA
MOGAT1,8.622575286,0.007291144,0.063941639,0.309872843,NA
MOGAT3,11.82231586,0.017367667,0.066691084,0.047058166,NA
MORN3,51.13989506,0.001559723,0.061862434,0.916949629,NA
MPL,19.4419806,0.00171524,0.063253011,0.829174348,NA
MPP3,35.48421458,-0.029681641,0.072954801,0.023480835,NA
MPP4,12.37281815,0.006583983,0.063588853,0.462868669,NA
MPP7,17.38883375,-0.008963247,0.064130472,0.264877088,NA
MPPED1,18.59185152,0.010044012,0.06383579,0.376971695,NA
MPZL2,12.98725899,-0.015830642,0.065937012,0.097689305,NA
MRGPRX3,6.180591857,0.003165282,0.063624803,0.549759186,NA
MRLN,10.32180801,-0.000753725,0.063247586,0.921233405,NA
MRO,54.73210113,-0.001137536,0.062067036,0.935412726,NA
MROH8,42.39891574,-0.02284406,0.067608725,0.149202807,NA
MRPS17P1,15.1085179,0.00271924,0.063005105,0.786046074,NA
MRPS18AP1,18.17974253,0.014762953,0.06534328,0.168910454,NA
MRPS31P5,29.84889522,-0.003880955,0.062615182,0.753091076,NA
MS4A15,11.11606772,-0.009893218,0.064378613,0.207641118,NA
MS4A2,9.756849285,0.000500189,0.063328103,0.939327116,NA
MS4A6E,9.048658963,5.96E-05,0.063308261,0.994711048,NA
MSANTD1,20.74732005,0.002399732,0.062738794,0.83482983,NA
MSANTD3-TMEFF1,41.93533215,0.025140075,0.069008061,0.108621798,NA
MSI1,10.43198194,-0.004661144,0.063455131,0.563970374,NA
MSRB3,12.17269076,-0.011956768,0.064899054,0.132822557,NA
MST1P2,19.90227622,0.003533696,0.063217823,0.695646121,NA
MSX1,15.26247972,-0.005358998,0.063184773,0.605521442,NA
MT1E,55.80349194,-0.474376808,0.3515801,0.003482404,NA
MTARC1,50.51462135,-0.020811506,0.066816752,0.16545416,NA
MTARC2,47.46064172,0.005308992,0.062746075,0.670685343,NA
MTCH1P2,7.086885028,0.008328649,0.064217759,0.194732487,NA
MTCL3,40.808332,-0.006864761,0.063122126,0.558637814,NA
MTCO1P11,7.858244719,0.001397943,0.063365718,0.842578665,NA
MTCO2P12,13.90211807,0.003195794,0.063140876,0.735585152,NA
MTCP1,56.93668267,0.003503654,0.061913168,0.817165976,NA
MTCYBP18,8.882590309,0.008584584,0.064220579,0.211572436,NA
MTMR11,49.55944051,-0.018108898,0.06503186,0.277195448,NA
MTMR7,52.92348958,-0.019110076,0.066608656,0.136934792,NA
MTMR8,44.0116067,0.003685584,0.062418542,0.782570195,NA
MTND4P12,13.69551994,0.005023062,0.063483366,0.54029776,NA
MTND5P11,17.69432514,-0.000104205,0.062859894,0.990617171,NA
MTNR1A,20.50933524,0.007149096,0.063245335,0.532715469,NA
MUC20P1,6.842732356,0.004823182,0.063701582,0.434480445,NA
MUC5B,14.8453358,0.000517125,0.063550192,0.907200599,NA
MUCL1,9.39879478,-0.006367026,0.063812614,0.353220705,NA
MYB,25.31832052,-0.015028283,0.065001686,0.235621404,NA
MYBL1,48.61008337,0.003408972,0.062214295,0.811388505,NA
MYBPC3,25.55790014,0.006206586,0.063392457,0.527787917,NA
MYCBPAP,25.28084827,0.022069551,0.068160367,0.080245962,NA
MYCL,37.59903922,0.037871374,0.0784522,0.033287598,NA
MYCN,8.17579329,-0.004364808,0.063598764,0.504671757,NA
MYEOV,45.69356829,0.018509025,0.065903798,0.200081162,NA
MYH14,31.93172506,-0.00015564,0.06248983,0.987217268,NA
MYH3,55.3083812,-0.009483727,0.063329133,0.464582643,NA
MYH7B,33.81184707,-0.015185267,0.064969756,0.245456549,NA
MYL11,19.60912716,-0.000990947,0.06279159,0.925230488,NA
MYL3,30.51702331,0.004493978,0.062739167,0.712957516,NA
MYL4,6.924476564,0.009534795,0.064486902,0.123818314,NA
MYLK2,8.58601233,-0.001341085,0.063333869,0.850582803,NA
MYLK4,50.75402827,-0.006695904,0.062973142,0.58437464,NA
MYO15A,32.82965712,0.012812797,0.064662354,0.241324151,NA
MYO1A,14.0540039,0.004755797,0.063533126,0.521505107,NA
MYO3B,11.28824443,-0.005441475,0.063583371,0.488745717,NA
MYO5C,15.20544783,0.005644139,0.063742934,0.398189897,NA
MYO7B,35.76945079,0.015568141,0.065741028,0.120466589,NA
MYOCOS,12.09904759,0.00833748,0.064125276,0.244220003,NA
MYOM1,17.3943807,0.015548808,0.066201911,0.025223021,NA
MYOM2,8.267457167,-0.002642549,0.063478597,0.679384626,NA
MYOM3,21.51160302,0.010956551,0.064761972,0.107235872,NA
MYOZ2,7.93907761,-0.002211107,0.063365089,0.75796516,NA
MYPN,10.5775705,0.012012795,0.064959639,0.116028063,NA
MYT1,8.045202667,0.002149743,0.063416923,0.749699713,NA
N4BP3,26.23636269,0.007802095,0.063344667,0.503170171,NA
NAALADL2,23.97359131,0.002594378,0.062466704,0.839206939,NA
NAGS,52.75042228,0.040131355,0.079559032,0.04595743,NA
NAIPP1,32.3814407,-0.028768168,0.072349078,0.024970215,NA
NAIPP3,32.3814407,-0.028768168,0.072349078,0.024970215,NA
NALCN,14.79507338,-0.007752806,0.06374569,0.394192383,NA
NALF1,8.198094771,-0.001298948,0.06339164,0.843560529,NA
NAMPTP1,37.84062869,0.020543645,0.066871514,0.153549826,NA
NANOG,19.12493084,0.007676141,0.063494573,0.470902874,NA
NANOS3,8.757499369,0.001633923,0.063291908,0.83283529,NA
NAP1L4P1,16.99172533,0.016213464,0.065825255,0.137608472,NA
NAPSA,12.90466056,0.005653265,0.063600361,0.473320809,NA
NAPSB,7.685978278,-0.007673627,0.06407813,0.240392896,NA
NAV2,27.81384086,-0.003485402,0.063390804,0.648608376,NA
NBEAP2,25.49582364,-0.010909077,0.063911497,0.362851116,NA
NBPF2P,8.736402625,0.006308695,0.06383319,0.351118736,NA
NCALD,36.08267512,-0.005616458,0.062900794,0.637171982,NA
NCAM1,36.23249386,0.031484003,0.074536884,0.012826461,NA
NCAPGP1,12.37473718,-0.010807043,0.064433667,0.230602594,NA
NCCRP1,8.591452614,0.004136621,0.063431289,0.599472786,NA
NCLP1,24.3289982,-0.00982102,0.063594104,0.421813501,NA
NCMAP,20.17496195,-0.007586369,0.063245799,0.518624987,NA
NEB,56.46251715,-0.003473898,0.06128469,0.83875211,NA
NECAB1,8.717958673,-0.003548038,0.063572667,0.561804541,NA
NEDD8-MDP1,6.836477049,-0.001759807,0.063648608,0.644117084,NA
NEFM,11.03083891,0.009811316,0.064479577,0.154573323,NA
NEK10,37.8578036,0.019063733,0.066841203,0.107626108,NA
NEK5,26.99821899,0.001929912,0.062538272,0.875871773,NA
NEURL1,11.96639527,-0.011781373,0.064907223,0.112192819,NA
NEURL1B,14.22801853,5.74E-05,0.063045048,0.997630024,NA
NEURL3,50.40644112,0.037404305,0.078113171,0.032826431,NA
NEUROD1,10.34241331,0.00070504,0.063225055,0.930577219,NA
NEXMIF,30.00328633,-0.001591516,0.062430983,0.89862711,NA
NF1P8,12.09610012,-0.00799871,0.063842506,0.362505652,NA
NFIB,7.264187208,0.002950145,0.06364641,0.516842775,NA
NFIX,22.52763042,0.004812843,0.063184435,0.628562583,NA
NHERF2,56.1146327,-0.011142832,0.062702431,0.502888498,NA
NHLRC4,16.87896564,6.53E-05,0.06302679,0.995383944,NA
NIBAN3,56.73827359,-0.005583817,0.062104256,0.713199521,NA
NID1,9.328881666,-0.012571685,0.065122459,0.090173519,NA
NID2,10.04489853,0.004837271,0.063712834,0.410867798,NA
NIPAL1,22.86082206,0.007218874,0.063968234,0.286318741,NA
NKAIN1,13.311642,0.008751711,0.064070268,0.287339545,NA
NKAIN4,12.42881016,-0.009634242,0.064189136,0.271189246,NA
NKD1,41.25686506,-0.0444849,0.089186795,0.000103345,NA
NKPD1,12.2700857,0.013148648,0.065126976,0.137597301,NA
NKRF,39.6233784,-0.005656978,0.063904112,0.259656751,NA
NKX3-1,20.96100468,0.00854669,0.063478613,0.460181674,NA
NLGN2,55.33798703,0.002526128,0.061798793,0.870420335,NA
NLRC3,17.10850775,-0.004543699,0.063075875,0.65836859,NA
